name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,,
MORJIM BEACH NORTH GOA,"943, Morjim Beach Road, Morjim, Goa 403512, India",4.7,23,ChIJXxFhXA_pvzsRvAtB8uO7J_8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6278365,73.7281319,,
Trinity Beach,"Trinity Beach, Benaulim, Goa 403716, India",4.4,1157,ChIJwZH0d2W0vzsRQLIaNRHudPU,"natural_feature, establishment",Salcete (Margao),15.2497911,73.9213693,,
Seashells beach,"Siridao, Goa 403108, India",4.3,742,ChIJhaMrnGi5vzsROP4xHUOrXxk,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4357505,73.8605905,,
Nuem Beach,"4W7P+2C9, Canaguinim, Goa, India",4.3,593,ChIJG1f1hPhLvjsR25vn_7pOw6M,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1125435,73.9361214,,
Francoise beach,"GQ67+JV3, Candolim, Goa 403515, India",4.5,220,ChIJQfjVvdbBvzsRMto7GRPLuBA,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5114419,73.7646301,,
South Goa Beach,"7WJ7+22, Fatona, Colva, Goa 403708, India",4.5,110,ChIJQe7CZFC1vzsRneBmVt-Em5k,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2796582,73.912281,,
Miramar Beach,"Miramar Cir, Miramar, Panaji, Goa 403002, India",4.3,484,ChIJRf6dutzAvzsRkvcEmavoYpo,"point_of_interest, establishment",Tiswadi (Panaji),15.4760717,73.8066496,,
Sankval Beach,"9VC8+4PM, Sancoale, Goa 403806, India",4.4,97,ChIJCykkqXy3vzsROgn8KsepF3Q,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3703384,73.8667957,,
Cabo de Rama Beach,"Cabo de Rama Beach Beach in, Canaguinim, Goa 403703, India",4.8,317,ChIJ008IwKFJvjsRgM2w8Nyy_JM,"tourist_attraction, point_of_interest, establishment",Canacona,15.1048786,73.9251187,,
Siridao Rock Beach,"CVP6+877, Siridao, Goa 403108, India",4.5,495,ChIJty0vRly5vzsR89Oss_mrsjU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.435788,73.8606813,,
St. Anthony Monument,"6X89+RH9, Deusua, Devsua, Goa 403715, India",4.8,145,ChIJ42Y9AgmzvzsRF2EVFvESNQo,"point_of_interest, establishment",Salcete (Margao),15.2172752,73.9688679,,
Usgalimal,"44CM+87J, Rivona, Kolamba, Goa 403705, India",4.5,445,ChIJMbAwSwFUvjsRR6zJn-5dD0s,"point_of_interest, establishment",Canacona,15.120826,74.1331404,,
Haatkatro Khamb,"Ella, Old Goa, Goa 403402, India",4.1,238,ChIJ1V6apJK-vzsR3seZXsRBSvc,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.4992048,73.9135309,,
Pandavas Cave Arvalem,"H23F+26J, Rudreshwar Colony, Harvale, Goa 403505, India",4.1,276,ChIJP5E1F069vzsRP4sDk_3EGg4,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5525832,74.0230197,,
Buttress Of The Church Of Santa Monica,"GW24+9VR, Convent of Santa Monica,, Old Goa, Goa 403402, India",4.4,552,ChIJT-kKI_K-vzsRoSkEmd7AExU,"point_of_interest, establishment",Salcete (Margao),15.5009998,73.9071469,,
Main Altar Of Church Of St. Augustine,"GW24+483, Old Goa, Goa 403402, India",4.6,48,ChIJXRkP7vG-vzsR4oOh-TTs0Zw,"point_of_interest, establishment",Salcete (Margao),15.5002558,73.9057977,,
Christ the King Monument,"5XMC+256, Assolna, Goa 403701, India",4.7,96,ChIJ_____8JMvjsR_T8DNQLXx_g,"point_of_interest, establishment",Salcete (Margao),15.1825334,73.970387,,
Menezes Braganca House,"Guddi - Chandor Rd, Culsabhatt, Chandor, Kavorin, Goa 403714, India",4.3,1695,ChIJHcrrR5CtvzsRN-ss_NUPN2M,"point_of_interest, establishment",Sanguem,15.2613849,74.0434265,,
Estátua de Jesus,"GW37+J6H, Old Goa, Goa 403402, India",4.5,144,ChIJUW7ot4y-vzsROtZKFppwIhI,"point_of_interest, establishment",Salcete (Margao),15.504073,73.9131182,,
Relics Of St. Francis Xavier,"GW26+8M8, Old Goa Road, Old Goa, Goa 403402, India",4.6,283,ChIJ3VHkufK-vzsR-qTYDyPRyq4,"tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5007713,73.9116972,,
Royal Chapel of St. Anthony,"Royal Chapel of St Antony, Old Goa, Goa 403402, India",4.6,16,ChIJ4TTwkvG-vzsR_nQNomX0_H8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5006988,73.9056926,,
Buddha Statue,"Mulem, Kavorin, Goa 403705, India",3.9,742,ChIJ8S1Q3YCtvzsRL_HxSknvY0s,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2389341,74.0351654,,
Garça Branca Gardens,"H No. 934, NH 17B, near St. Milagres Chapel, Vanxem, Salcete, Loutolim, Madgaon, Goa 403718, India",4.1,850,ChIJ6yd7xk-wvzsRZ6TtH7Pu0bk,"tourist_attraction, park, point_of_interest, establishment",Dharbandora,15.3448799,73.9958822,,
Dr. Miguel Caetano Dias statue,"FRXM+R2P, Patto Colony, Panaji, Goa 403001, India",4.5,13,ChIJ833veIbAvzsRS54mdz0TSnY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.499582,73.8325922,,
Galeria de Arte da Basílica do Bom Jesus,"GW26+7GW, National Hwy 4A Bypass Rd, Old Goa, Goa 403402, India",4.5,329,ChIJW5wLvPK-vzsRcm-uEwdR0EI,"art_gallery, point_of_interest, establishment",Salcete (Margao),15.5008576,73.9113513,,
The Cross Of Basilica Bom Jesus,"GW26+9V7 Bom Jesus church, Ella, Old Goa, Goa 403402, India",4.4,252,ChIJw8S7tfK-vzsR5NDN4VhVNjg,"landmark, point_of_interest, establishment",Salcete (Margao),15.5009092,73.9121616,,
Dharohar : National Museum of Customs and GST,"GR2H+C75 Captain & Port, Avenida Dom João de Castro, opp. Jetty, Ozari, Panaji, Goa 403001, India",4.7,78,ChIJTz2sLQXBvzsRZHM8YsJ-kVk,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,
Namazgah,"HWJW+XCQ, Dicholi, Goa 403504, India",4.4,174,ChIJX91kyHKWvzsRqMI1tBk80e4,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment",Bicholim,15.5824605,73.9461171,,
Christ the King (Cristo Rei) Statue,"GVXM+3QF, Madel Road, Madel, Goa 403102, India",4.5,96,ChIJEWdj69O_vzsR5x2SkdPhuZc,"point_of_interest, establishment",Bicholim,15.5476891,73.8844085,,
Phoenix spring,"FRRH+GJH, Fontainhas (quarter), Mala, Panaji, Goa 403001, India",4.1,32,ChIJce5Jf0fBvzsRbe9ORxrD2Oo,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4913185,73.8290943,,
Statue of Lord Parashuram,"GR29+3Q2, Dayanand Bandodkar Marg, Panaji, Goa 403001, India",4.7,195,ChIJs_KMPNTBvzsRGDReu69gQiI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4994965,73.8182686,,
Panjim Promenade,"GR2C+5HF, Panaji, Goa 403001, India",4.5,110,ChIJYWDu3a_BvzsRTkbgNEhUCAw,"park, point_of_interest, establishment",Tiswadi (Panaji),15.5004277,73.8214165,,
Galeria Gitanjali,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,159,ChIJjzQwa4XAvzsRZ2nYnlSJ8I8,"art_gallery, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4953804,73.831365,,
Malson Shoes,"Souza Towers, opposite Garcia de Orta Garden, next to Petisco, Near Panjim Church, Altinho, Panaji, Goa 403001, India",4.1,600,ChIJQ-Iqz4jAvzsRuj6Z94O3VjI,"tourist_attraction, park, point_of_interest, establishment",Tiswadi (Panaji),15.4997434,73.8282138,,
LetsGoa,"3rd Floor, Star, Gera Imperium Patto Plaza, Unit 320, patto, next to Central Library, Panaji, Mersi Tem, Goa 403001, India",4.9,15,ChIJS2At46nBvzsR1xbJxl6a7LA,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493216,73.8366877,,
Dolphin Ferry Ride Point,"FRP5+668, Marriott Resort Rd, Miramar, Panaji, Goa 403001, India",3.8,37,ChIJOxA13Y_BvzsRAeCXmK3L9T4,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4855421,73.8080829,,
Dharohar: National Museum of Customs & GST,"GR2H+C75, Avenida Dom João de Castro, Opp. Jetty Captain & Port, Ozari, Panaji, Goa 403001, India",4.7,75,ChIJ6S4n7IjAvzsRdRnA6yvbsQk,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,
CasinoInGoa,"L61 & L62, 4th Floor, Alfran Plaza, MG Road, Altinho, Panaji, Goa 403001, India",4.8,254,ChIJi9k-oYjAvzsREbQZUZSTSZk,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5003815,73.8298809,,
Fontainhas old quarter,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,206,ChIJgxIsopzBvzsRCUcyNtt81KI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4955933,73.8314762,,
Miramar View Point,"FRF4+WGH, Dr Jack de Sequeira Rd, Tonca, Miramar, Panaji, Goa 403002, India",4.5,289,ChIJ90mP29_BvzsRYWBa6z6asnE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4748028,73.8063495,,
Majestic Pride Jetty 1,"Ferry, Alto- Betim Porvorim, Panaji, Goa 403001, India",4,118,ChIJeUg28gTBvzsRYlIkhb3VGCE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5012964,73.8256892,,
Sunaparanta Goa Centre for the Arts,"63/C-8, near Army House, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.4,535,ChIJxYIM04_AvzsR3s0CrzDoM-s,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4937653,73.8275322,,
Kala Academy Viewpoint,"FRV8+JJR, Unnamed Road, Panaji, Goa 403001, India",4.4,70,ChIJG-QDYmnBvzsR2qfBbKDtwfI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4941075,73.8165276,,
River walk,"GR2G+F2H, Panaji, Goa 403001, India",4.3,65,ChIJbyEvj__BvzsRs4Ka0XzN9w8,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5011785,73.8250944,,
Mangrove Boardwalk,"Patto Centre, Panaji, Goa 403001, India",4.1,1224,ChIJ2cM03_jBvzsRXI4bnE6otDM,"museum, park, point_of_interest, establishment",Tiswadi (Panaji),15.4936894,73.8325406,,
Dona Paula Circle,"FR43+WCV, Dona Paula, Panaji, Goa 403004, India",4.5,41,ChIJMzREIAnHvzsRxzfqPf_LFXU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4573525,73.8035335,,
Praça de Igreja View Point,"FRXH+FP6, near chapel of our lady ( 17th century chapel, Altinho, Verem, Panaji, Goa 403001, India",4.5,13,ChIJedQc-I3BvzsRDL_D9wwMYMw,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4986381,73.8292639,,
Mandovi Riverfront Promenade,"FRR6+2V7, Miramar, Panaji, Goa 403001, India",4.6,338,ChIJC8XwgWvBvzsR85cREdXYWLU,"park, point_of_interest, establishment",Tiswadi (Panaji),15.4900268,73.8121598,,
Dnyan Setu,"FRVJ+MV4 People High School, Fontainhas (quarter), Patto Centre, Panaji, Goa 403001, India",4.6,88,ChIJt6jiPbDBvzsRySOvzq-Qg5Q,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4941401,73.832204,,
Statue of Abbé Faria,"Altinho, Panaji, Goa 403001, India",4.1,28,ChIJWwdMmIjAvzsR9xNgKlRVoBg,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5007456,73.8294483,,
Deltin Royale,"Fisheries Jetty Fisheries Building, Dayanand Bandodkar Marg, Patto Colony, Panaji, Goa 403001, India",4.3,30877,ChIJd1UvU43AvzsRbZivinLpPlA,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5016184,73.8274399,,
Solar Costa Campos,"FRXJ+9G5, Rua 31 de Janeiro, Altinho, Panaji, Goa 403001, India",4.6,20,ChIJVciE6YXAvzsRMereTUoDbBA,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4983838,73.8313618,,
Vasco Da Gama Old Residence,"E-250, Gomes Pereira Road, Altinho, Panaji, Goa 403001, India",3.1,15,ChIJEb44UADBvzsRXnmaqsZQs5A,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4981532,73.83186,,
BHAGWAN MAHAVIR BAL VIHAR PARK,"FRX9+2G7, Panaji, Goa 403001, India",4.4,240,ChIJBdmCsYzAvzsRJbTtxyeQM1A,"park, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4975409,73.8187902,,
aivão creek,"FQ5X+VF6, Aivão Beach Rd, Caranzalem, Dona Paula, Panaji, Goa 403004, India",4.5,11,ChIJnRvRiQrBvzsRPkEINzhZkHU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596692,73.7986398,,
Floating jetty,"FRV8+69P, Panaji, Goa 403001, India",3,2,ChIJW_ESZgDBvzsRtOOTEmc4myY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493198,73.815714,,
Mandovi View Point Panjim,"19, Avenida Dom João de Castro, Alto- Betim Porvorim, Panaji, Goa 403001, India",4.4,12,ChIJVXV6aADBvzsRo2nX3g0nV0Y,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5010525,73.8302091,,
Ribandar Riverside Viewpoint,"FVXQ+X45, Panvelim, Goa 403006, India",4.4,58,ChIJK44X1KS_vzsRiQQLM4jH094,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4998775,73.8878534,,
Siridao seashore,"CVJ6+2W6, Siridao, Goa 403108, India",4.4,117,ChIJi7O8aGO5vzsRVSySVra0fMU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4300495,73.8622689,,
Vainguinim View Point,"FR58+9XX, Dona Paula, Durgavado, Goa 403004, India",4.5,14,ChIJx7vftkrHvzsRjbEcm_8HnGw,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4584916,73.8174927,,
The Colosseum,"1359, Goa Housing Board Colony, labour chowk, Penha de Franc, Goa 403521, India",4.5,244,ChIJP3F1I4DBvzsRbFPScFaqFBk,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5242083,73.8315063,,
Siridao Beach View,"CVR5+VP9, Tiswadi, Siridao, Goa 403108, India",4.3,294,ChIJ9RqAKby4vzsRUVLFLojS6gM,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4421588,73.8593677,,
Nauxim Beach,"FR2V+F2Q, Tiswadi, Bambolim, Goa 403206, India",3.9,34,ChIJX1r4L6i4vzsRCgJM-9aCFeY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4512113,73.8426049,,
Orcus Lakeside,"GRMX+4F, Salvador du Mundu, Goa 403101, India",4.8,87,ChIJj_fJZR-_vzsRL2p0wxDxYwU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5328082,73.8486426,,
Quegdevelim Beach,"FRW4+9MQ, Mandovi River, Reis Magos, Goa 403001, India",4.2,96,ChIJKSK3n_DAvzsR4MfzMrEHbGE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4959536,73.806726,,
"St. Francis Xavier’s Chapel, Goa","Portais, Four Pillars, Electricity Colony, Altinho, Panaji, Goa 403001, India",4.4,107,ChIJPzm07JnAvzsRJfi07ccxyKA,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4870506,73.8315095,,
"St. Michael's Church, Taleigão","FR89+VW2, Nagalli Hills Colony, Durgavado, Goa 403002, India",4.4,309,ChIJLX-5NbbAvzsRYRBOda3i5ac,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.467134,73.8197629,,
Igreja dos Reis Magos,"FRX5+4MF, Nerul - Reis Margos Rd, Reis Magos, Nerul, Goa 403109, India",4.6,167,ChIJHTJPZdPBvzsRNK7A5kOq5Es,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4978097,73.8091839,,
Panaji Methodist Church,"FRQ9+R47, Santa Inez, Panaji, Goa 403001, India",4.5,65,ChIJKaO40OzAvzsRF0opJz4-oZI,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4895321,73.8177898,,
River of Life Church,"3rd floor, Goa Chamber Building (GCCI, Opposite Azad Maidan, Panaji, Goa 403001, India",4.8,5,ChIJHXm8OD_BvzsRKgDDAzL7Ydk,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5003808,73.8265699,,
St. Mary's Orthodox Syrian Church Panaji,"Ilhas, Ribandar, Goa 403006, India",4.5,84,ChIJiw2b1HS_vzsRkh-yRSpLLPo,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5043561,73.865231,,
"IPC Hebron Church, Panaji, Goa (Malayalam)","4th Floor, Keni's Hotel, 18th June Rd, Altinho, Panaji, Goa 403001, India",5,3,ChIJu_LRylPBvzsRKlegdAnOajE,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4974132,73.8255124,,
Archbishop's Palace,"FRRG+QF7, Altinho, Panaji, Goa 403001, India",4.6,201,ChIJK7CL6JHAvzsRcYYIaKrhVJw,"point_of_interest, establishment",Tiswadi (Panaji),15.491944,73.8261593,,
Taligao Church,"FR99+6WG, Taleigao Jct, Caranzalem, Taleigao, Goa 403002, India",4.5,89,ChIJ26FVv7fAvzsRPn2RW__MeT4,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4680625,73.8198125,,
River Of Life Church (ROLC),"Before Kadamba Tourist home, Eutico Apartments, Buttem bhat, Merces, Panaji, Mersi Tem, Goa 403005, India",5,3,ChIJRRQmBIbAvzsRZ_-RMsArvTg,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4865368,73.8511855,,
St. Thomas Chapel,"FRXJ+RV9, Rua São Tomé, Near G.P.O., Near Head Post Office, Patto Colony, Panaji, Goa 403001, India",4.4,23,ChIJI5nBd4bAvzsRClO4WUv4NQ4,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.49953,73.8322278,,
Grace And Truth Baptist Church,"The International Centre Goa, Dr E Borges Rd, Dona Paula, Durgavado, Goa 403004, India",5,31,ChIJ16nFvo7AvzsRLORxlM-jylM,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4585576,73.8205986,,
Our Lady of Remédios Church,"GQ4P+RMF, Nerul - Reis Margos Rd, Near Tinto Bardez, Nerul, Goa, Nerul, Goa 403114, India",4.6,99,ChIJC8mx4KjBvzsR9hqjcAw6c3U,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5070511,73.7866694,,
Stella Maris Chapel,"FRP6+9R3, Miramar, Panaji, Goa 403001, India",4.3,33,ChIJiXyiUOnAvzsRsbTtcH_NtJ8,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4858225,73.8121107,,
St. Anthony Chapel,"FRM5+5HX, Miramar, Panaji, Goa 403001, India",4.4,10,ChIJDf09CSPBvzsRg0L_58ASXQ8,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4829928,73.8089995,,
Vasco Clock Tower,"Muncipal Market, Vaddem, Vasco Da Gama, Goa 403802, India",4.1,120,ChIJ3X-jDrrHvzsRA4RuAi7OVYE,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.3965513,73.8106686,,
National Flag mast,"FRWQ+485, Panaji - Farmagudi - Margao Hwy Bypass Rd, Patto Centre, Bambolim, Panaji, Goa 403001, India",5,8,ChIJZ3G-qP_BvzsRv6dY5BejKwo,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4952612,73.838359,,
Museum Solar Souto Maior,"H.NO.B-40,ST.PEDRO BAINGUINIM, Old Goa, 403402, India",3.8,29,ChIJB2W7l_y-vzsRlN1n1DugmKc,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4998023,73.8940311,,
Public Astronomical Observatory Goa - Association of Friends of Astronomy(AFA),"7th Floor, Junta House, Swami Vivekanand Road, Panaji",4.7,254,ChIJlTlAm47AvzsRw1shSYse4SM,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4970165,73.8249271,,
"Kings Casino, Goa","Noah's Ark, RND Jetty, Dayanand Bandodkar Road, Panaji",4,343,ChIJBzL7FYbAvzsRLuvR1UiqR7c,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5003534,73.8318225,,
Utopia Dystopia Goa,"International Student's Hostel, Major District Road 3, Goa University, Taleigao",4.5,6,ChIJtxp4gVTHvzsRkDz0AJr4g-Q,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4574301,73.8362119,,
Amma Shri Shanta Durga Temple,"GQ6M+2X9, Near Nerul Hospital, Nerul, Goa",4.4,42,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5100283,73.7849891,,
Strike Casino By Big Daddy,"Block No.4 North Wing at Grand Hyatt, P.O, Goa University, Bambolim",4.5,6053,ChIJaUYmTa64vzsRxHswvzAfoEM,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4517167,73.8520118,,
"Igreja de São Francisco Xavier, Chicalim",Chicalim,4.5,320,ChIJNSIr8onHvzsRiJi9p3n2qEk,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.3982841,73.8407609,,
Coco Heritage Resort Water Park & Swimming Pool,"near Goan Beach club, Baga-Arpora road, Arpora",3.4,358,ChIJ6z7MiyHqvzsRK5bfx4qcJTY,"tourist_attraction, amusement_park, point_of_interest, establishment",Tiswadi (Panaji),15.5690863,73.7534674,,
St. Cajetan Church - Assagao,"Anjuna Road, Bardez, Assagao, Assagao",4.4,165,ChIJc7n1L7LrvzsRK1BttRrWihA,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5973163,73.7810426,,
St. Blaise Church,"GW6R+WHQ, Gandaulim",4.3,78,ChIJCzaAWSu8vzsRODO4wKXK2vs,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5123375,73.9414844,,
Crocodile Station Kamat Kingfisher,Quelossim,4.2,161,ChIJDUIZzLy5vzsRU4L0mtA_5LQ,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4085261,73.9081645,,
Archdiocese of Goa & Daman,"Archbishop's House, Altinho, Panaji",4.6,33,ChIJUaDp2fK-vzsR-hP5gyIRAOc,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4917463,73.826237,,
Kala Academy Goa,"FRV9+M3J, opp. Kala Academy, Dayanand Bandodkar Marg, Campal, Panaji",4.5,558,ChIJMcdLv_LAvzsRL_FRhcc1whA,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4942228,73.8176309,,
Swastik Cruises,"Betim–Verem–Saligao Road, Alto- Betim Porvorim, Reis Magos",4.1,2851,ChIJ7zhtY2LAvzsRGUBt_iDbPuw,"tourist_attraction, travel_agency, point_of_interest, establishment",Tiswadi (Panaji),15.5057282,73.8256834,,
Majestic Paradise,"inside Neo Majestic, near Azad Bhavan Marg, Bardez, Porvorim",4.2,3748,ChIJC-QAg3rAvzsRgAWj7SPwli8,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5163442,73.8325016,,
Monte Hills View Point,"7XH6+RP5, Unnamed Road, Borda, Madgaon, Goa 403601, India",4.2,104,ChIJieAV84SzvzsRzzGW0UdpOvM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2795227,73.9618643,,
Old Market Circle Clock Tower,"Margao - Ponda Hwy, Gawli Wada, Fatorda, Madgaon, Goa 403601, India",4.3,117,ChIJbckqcSmzvzsRCrTAlx_p9XM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2835176,73.9568694,,
"Shree Damodar Circle Bell, Fatorda","Margao - Ponda Hwy, Gawli Wada, Fatorda, Madgaon, Goa 403601, India",4.4,19,ChIJx0C5u9uzvzsRcmcBV5YvSWA,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.286073,73.9635966,,
