name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity
PCCE FALLS,"Gounlloy, Verna, Lotli, Goa 403713, India",5.0,46.0,ChIJI3Xzhlm3vzsRIzZQ7Lu0nm4,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3269517,73.9336924,,,['nature'],3,4,1.0,0.996634262655906,0.41183731067981516,0.7627154818654697,0.9195891177403319,0.8294089905496693
Little Beach,"4W9R+C5W, Nakeri, Goa 403703, India",4.4,133.0,ChIJETKcN2FNvjsREyHB_IGxQ8g,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1186105,73.9404643,,,['beaches'],1,2,0.8500000000000001,0.8499388831703552,0.47675310278596444,0.7006645710165988,0.9399987939967839,0.7453887978275386
Varca Beach,"6WRF+4FQ, Beach, Fatrade, Varca, Goa 403721, India",4.6,148.0,ChIJTZdY_DS1vzsRVovHOR5eyQM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2403367,73.923747,,,['beaches'],3,4,0.8999999999999999,0.8996094654015273,0.5352552687879955,0.7538677867561145,0.9195891177403319,0.8197876336429062
The Tent Church,"4th Floor, Reliance Magnum Building, Kadamba Bus Stand, Madel, Madgaon, Goa 403601, India",4.9,54.0,ChIJgfDAaoaxvzsRtBMM02PIkCE,"church, tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2876692,73.9548415,,,"['nature', 'religious']",3,4,0.9750000000000001,0.9725783699059563,0.42865092269997657,0.7550073910235644,0.9195891177403319,0.8210268873981595
Harvest Ministries,"Sh. No. 6&7, Grace Heritage Complex, Fatorda, Madgaon, Goa 403601, India",4.8,18.0,ChIJeX_hhmGxvzsRR3f-FDZnutg,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2901892,73.9652548,,,"['historical', 'religious']",3,4,0.95,0.9443058076225045,0.3149567123354265,0.6925661695076734,0.9195891177403319,0.7531256690047479
St. Michael Archangel Church,"6XC4+7XM, Orlim Bridge, Orlim, Goa 403724, India",4.6,151.0,ChIJ2Vmq7WqzvzsRMvABwbVSGcg,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2208114,73.957465,,,"['historical', 'religious']",3,4,0.8999999999999999,0.899617173321234,0.5373875645606614,0.7547253298170049,0.9195891177403319,0.8207201621432407
Igreja de Nossa Senhora de Lourdes,"8WG7+2CJ, Utorda Beach Rd, Near, Seraulim Railway Station, Utorda, Goa 403713, India",4.4,145.0,ChIJAarbPd62vzsRmRDHG61rkt0,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3250982,73.9135238,,,"['beaches', 'religious']",3,4,0.8500000000000001,0.8499439064714219,0.5330796013272018,0.7231981844137338,0.9195891177403319,0.7864362142418765
Salcete Beach Resort,"7WH7+GXF, Salcete Beach Resort, 3rd Ward, Colva Beach Rd, Fatona, Colva, Goa 403708, India",4.2,1222.0,ChIJFTfgJlK1vzsRc8Yo-O2127Y,"lodging, point_of_interest, establishment",Salcete (Margao),15.2818475,73.9150829,,,['beaches'],3,4,0.8,0.8000341867087716,0.7604324130630016,0.7841934772504635,0.9195891177403319,0.8527650687922771
Betalbatim Beach,"7WV5+464, Fatona, Betalbatim, Goa 403713, India",4.5,1431.0,ChIJyUH4oJm2vzsRfO9h7HYF6CE,"point_of_interest, establishment",Salcete (Margao),15.2927539,73.908082,,,['beaches'],3,4,0.875,0.8749768228664997,0.7773080259697506,0.8359093041078001,0.9195891177403319,0.9090030405773453
Pandolim beach,"7WP6+8CQ, Fatona, Colva, Goa 403708, India",4.4,52.0,ChIJQekDis-3vzsRBExkLpSmI7M,"point_of_interest, establishment",Salcete (Margao),15.2857776,73.9102663,,,['beaches'],3,4,0.8500000000000001,0.8498454782042941,0.424688742728949,0.6797827840141561,0.9195891177403319,0.7392244763449987
Zalor Beach,"6W3M+JJG, Fatrade, Orlim, Goa 403721, India",4.4,359.0,ChIJNbd806e0vzsRx05ONjEW9Nk,"point_of_interest, establishment",Salcete (Margao),15.2040535,73.9340749,,,['beaches'],3,4,0.8500000000000001,0.8499772509578545,0.629616707062703,0.7618330333997938,0.9195891177403319,0.8284493788615229
Vaddem Beach,"Vaddem, Vasco Da Gama, Goa 403802, India",3.8,398.0,ChIJ6ROfhZrHvzsRVpkUvD1gv9o,"point_of_interest, establishment",Salcete (Margao),15.4031689,73.8277388,,,['beaches'],0,1,0.7,0.700355414398064,0.5173335933475439,0.627146685977856,0.9084657038498933,0.6903361165095563
Betul Beach,"Betul Beach, Mobor Beach, Goa, India",4.5,838.0,ChIJRb4XN2NMvjsRSIXR2ceIhxM,"natural_feature, establishment",Salcete (Margao),15.1464602,73.9481058,,,['beaches'],1,2,0.875,0.8749604414121902,0.655309784315383,0.7871001785734673,0.9399987939967839,0.8373416897981257
Carmona Beach,"Carmona Beach, Goa, India",4.5,819.0,ChIJVZpSmqm0vzsRI8XB5yFFocQ,"natural_feature, establishment",Salcete (Margao),15.2010731,73.9337777,,,['beaches'],3,4,0.875,0.8749595248107653,0.7176716692100658,0.8120443825704855,0.9195891177403319,0.8830513181429206
Beleza By The Beach,"Beach, Thondwaddo, Colva, Betalbatim, Goa 403713, India",4.4,5467.0,ChIJxx0huJi2vzsRCCzSzaoBTR4,"lodging, point_of_interest, establishment",Salcete (Margao),15.2908882,73.9117496,,,['beaches'],3,4,0.8500000000000001,0.8499985022576495,0.9206262853245349,0.8782496154844037,0.9195891177403319,0.9550456813174235
C’ Roque Beach Resort,"near Kentuckee Seafood Restaurant, Colva, Sernabatim, Goa 403708, India",4.4,1570.0,ChIJgS3f5Ba0vzsR2iJDWESF0fw,"lodging, point_of_interest, establishment",Salcete (Margao),15.2693915,73.9160508,,,"['beaches', 'food']",3,4,0.8500000000000001,0.8499947869795211,0.7872174455930308,0.824883850424925,0.9195891177403319,0.8970134971278018
Azaya Beach Resort Goa,"336/0, Village Calwaddo, Benaulim, Goa 403716, India",4.0,3253.0,ChIJCWQ_dpK-vzsR3p7Sr3HqPqQ,"spa, lodging, point_of_interest, establishment",Salcete (Margao),15.2410414,73.9273839,,,['beaches'],3,4,0.75,0.7500282146111947,0.8651076193508109,0.7960599765070413,0.9195891177403319,0.8656692006786317
Grandmother's Hole Beach,"Grandmother's Hole Beach, Goa, India",4.3,270.0,ChIJM8Wr1VbGvzsRYf0ap71yeoo,"natural_feature, establishment",Salcete (Margao),15.4049801,73.7865791,,,['beaches'],0,1,0.825,0.8250620307927218,0.48391767089904736,0.688604286835252,0.9084657038498933,0.757986002021966
Sunset Beach,"Sunset Beach, Goa, India",4.5,1735.0,ChIJ4evHw5O2vzsRl0btkGSiHIg,"natural_feature, establishment",Salcete (Margao),15.3012749,73.9049348,,,['beaches'],3,4,0.875,0.874980881535039,0.797900337299384,0.8441486638407769,0.9195891177403319,0.9179628679328745
Mobor Beach,"Mobor Beach, India",4.6,916.0,ChIJqXb8dYZMvjsRxawF2w4G7zU,"natural_feature, establishment",Salcete (Margao),15.1563886,73.9457178,,,['beaches'],3,4,0.8999999999999999,0.8999365434512842,0.729630873368175,0.8318142754180404,0.9195891177403319,0.9045499336290789
Bogmalo beach,"9V82+W9, Dabolim, Bogmalo, Goa 403806, India",4.4,113.0,ChIJ7bvk4Ri3vzsRd3ebxCUBpG0,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3692522,73.8347112,,,['beaches'],3,4,0.8500000000000001,0.8499281609195403,0.5066151830039869,0.7126029697533189,0.9195891177403319,0.7749145308552243
samarth gad,"Housing Board, Navelim, New Zariwaddo, Rumdamol, Davorlim, Goa 403601, India",4.1,10.0,ChIJu4XnGlezvzsRyYttRdENr5g,"point_of_interest, establishment",Salcete (Margao),15.275252,73.9851188,,,['nature'],3,4,0.7749999999999999,0.7810736677115987,0.2564947743828059,0.5712421103800815,0.9195891177403319,0.6211927689877095
Carmelite church ruins,"GW39+355, Old Goa, Goa 403402, India",4.7,9.0,ChIJKRKDYgC_vzsRvlbgYtg-b5Y,"point_of_interest, establishment",Salcete (Margao),15.5026414,73.9179693,,,"['historical', 'religious']",0,1,0.925,0.9166810344827586,0.19890003244764673,0.6295686336687139,0.9084657038498933,0.6930020924298295
Mill Stones of Gun Powder Factory,"GW36+43Q, Old Goa, Goa 403402, India",4.3,47.0,ChIJh0e2BPO-vzsReWmKgvI50V0,"point_of_interest, establishment",Salcete (Margao),15.5028285,73.9102318,,,['historical'],0,1,0.825,0.8253502155172413,0.33439893666632603,0.6289697039768751,0.9084657038498933,0.6923428163676726
Froggyland - The Water World,"Pateapur, Nuvem",4.0,1871.0,ChIJfygMViSxvzsRqXra1Y0GOm4,"tourist_attraction, amusement_park, point_of_interest, establishment",Salcete (Margao),15.321632,73.9519311,,,['nature'],3,4,0.75,0.7500490439876216,0.8059681628586876,0.772416691536048,0.9195891177403319,0.8399584951962844
Old baniyan Tree GOA-Madgaon,"7XM4+HPM, Colva Circle, Fatorda, Madgaon",5.0,1.0,ChIJVXc7FQCzvzsRgyweRRDa-Ls,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2839617,73.9568038,,,['historical'],3,4,1.0,0.9209051724137931,0.07414361740841162,0.5822005504116405,0.9195891177403319,0.6331094389658043
Baina Beach Sunset Point,"Ground floor, Menezes Souza Building, near Sanjivani Hospital, Baina, Vasco Da Gama, Mormugao, Goa 403802, India",4.3,568.0,ChIJv_vJElTHvzsR1UCX6rUIL4k,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3946396,73.8046205,,,['beaches'],0,1,0.825,0.8250295436640204,0.5479919191828891,0.7142144938715679,0.9084657038498933,0.7861766171742882
Japanese Garden,"CQ4P+QVJ, Marmugao Port Trust Colony, Mormugao, Goa 403804, India",4.1,8211.0,ChIJsbm561bGvzsR2uhVi1Uzo9E,"park, tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4069725,73.7871306,,,['nature'],0,1,0.7749999999999999,0.7750081356971293,0.7785840213195988,0.7764384899461171,0.9084657038498933,0.8546701176012791
Sada beach,"CQ4P+HJ3, Marmugao Port Trust Colony, Vasco Da Gama, Mormugao, Goa 403804, India",4.5,8.0,ChIJ73lVbwDHvzsRjcDsuc01CpM,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4063837,73.7865601,,,['beaches'],0,1,0.875,0.8713122605363983,0.18979886609040555,0.5987069027580012,0.9084657038498933,0.6590308255125128
Japanese Beach,"CQ4P+PFM, Headland Sada, Vasco Da Gama, Mormugao, Goa 403804, India",4.5,37.0,ChIJlVnNLwDHvzsR2HLCAvOgE5w,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4059645,73.7863033,,,['beaches'],0,1,0.875,0.8741265880217786,0.3142190086273436,0.6501635562640046,0.9084657038498933,0.7156720980315969
Beach Sun set View Point,"CQ4P+PFM, Headland Sada, Vasco Da Gama, Mormugao, Goa 403804, India",4.7,48.0,ChIJuzunganHvzsRn9Vmk-FqYs8,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4068494,73.7861705,,,['beaches'],0,1,0.925,0.9233022519352568,0.33618005516055666,0.6884533732253768,0.9084657038498933,0.7578198828066388
Varunapuri Beach,"9RJ5+44Q, Varunapuri, Mormugao, Goa 403802, India",4.1,52.0,ChIJPwQ3aLPHvzsRTr6U3_ecIh8,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3803477,73.8078643,,,['beaches'],0,1,0.7749999999999999,0.7762605725439167,0.34295852641229124,0.6029397540912664,0.9084657038498933,0.6636901663278317
Elle Agri Treks and Tours,"Vaddem, Vasco Da Gama, Goa 403802, India",4.4,9.0,ChIJBewxj2nHvzsRPEpB2sBPl1g,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4019581,73.8175543,,,['adventure'],0,1,0.8500000000000001,0.8491810344827587,0.19890003244764673,0.5890686336687139,0.9084657038498933,0.648421433161825
Scuba diving spot Goa,"9QFX+J7, Vasco Da Gama, Goa, India",3.1,14.0,ChIJ2R3fdADHvzsRe1AILLcfXJg,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.374035,73.798246,,,['adventure'],0,1,0.525,0.5461206896551725,0.23392458958756868,0.42124224962813095,0.9084657038498933,0.4636853629619608
Vasco Garden,"9RX7+47W, Vaddem, Vasco Da Gama, Goa 403802, India",3.7,23.0,ChIJ45oacLzHvzsR73AnGc6d-kY,"park, point_of_interest, establishment",Mormugao (Vasco),15.39786,73.8131899,,,['nature'],0,1,0.675,0.6819504310344828,0.27452406076104524,0.5189798829251078,0.9084657038498933,0.5712707488304472
Sunset Park,"9RJ6+68M, Unnamed Road, Varunapuri, Vasco Da Gama, Mormugao, Goa 403802, India",4.3,115.0,ChIJ02xTgsTHvzsRBKIIjTnsOBE,"park, point_of_interest, establishment",Mormugao (Vasco),15.3805756,73.8107895,,,['nature'],0,1,0.825,0.8251449167657551,0.41062076104403755,0.6593352544770681,0.9084657038498933,0.7257679092154377
Jacuzzi water falls,"9VC6+2X4, Verna, Dabolim, Goa 403806, India",4.6,7.0,ChIJNTs4EAC3vzsRd061I-_lnpQ,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3700157,73.8624576,,,['nature'],3,4,0.8999999999999999,0.8927262931034481,0.22243085222523484,0.6246081167521628,0.9195891177403319,0.679225215590835
C & A adventures water sports,"beach, Bogmalo, Mormugao, Goa 403806, India",3.6,7.0,ChIJRWe7SVrHvzsRoavk_URtYgc,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.369213,73.8341244,,,"['adventure', 'beaches']",3,4,0.65,0.6739762931034483,0.22243085222523484,0.4933581167521629,0.9195891177403319,0.5364984287379033
Hole Beach View Point,"CQ3P+XM8, Headland Sada, Mormugao, Goa, India",3.7,3.0,ChIJ_YzheqHHvzsRvTnncPdnjy0,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4049002,73.7867089,,,['beaches'],0,1,0.675,0.7167025862068966,0.11974975181056162,0.4779214524483626,0.9084657038498933,0.5260753932955624
Baina Beach,"9RR4+JPM, Beach, Baina, Mormugao, Goa 403802, India",4.2,2322.0,ChIJn9jM-MjHvzsR9KTwwkmmR8E,"point_of_interest, establishment",Mormugao (Vasco),15.3915832,73.8068001,,,['beaches'],0,1,0.8,0.8000179984265293,0.6695072970496424,0.7478137178757746,0.9084657038498933,0.8231611988286314
Valor Beach,"9V7H+79, Consua, Goa 403712, India",4.4,33.0,ChIJ666TNqG3vzsRA-sPd0TohsU,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.363175,73.8783893,,,['beaches'],3,4,0.8500000000000001,0.8497591277890467,0.3772028984811759,0.6607366360658984,0.9195891177403319,0.71851289159391
Mormugao Port Authority Children's Park,"CQ4P+XRH, Headland Sada, Vasco Da Gama, Mormugao, Goa 403804, India",4.0,70.0,ChIJd4WP8VbGvzsRhcNNjdlXrXM,"park, point_of_interest, establishment",Mormugao (Vasco),15.407445,73.7870959,,,['nature'],0,1,0.75,0.7512931034482758,0.36821534562920094,0.5980620003206458,0.9084657038498933,0.6583209446280475
Bogmalo Beach,"Bogmalo Beach, Bogmalo, Goa 403806, India",4.4,2435.0,ChIJWw10cf3HvzsRnMktzbQW5J0,"natural_feature, establishment",Mormugao (Vasco),15.3698038,73.8336358,,,['beaches'],3,4,0.8500000000000001,0.8499966380725895,0.8341378216277057,0.843653111494636,0.9195891177403319,0.9174239834065345
Hansa Beach,"Hansa Beach, Vasco Da Gama, Goa, India",4.3,194.0,ChIJs18hiNzHvzsRbzenwLDrX9M,"natural_feature, establishment",Mormugao (Vasco),15.3761369,73.8137851,,,['beaches'],0,1,0.825,0.8250862068965517,0.4554879585062389,0.6772469075404266,0.9084657038498933,0.745484287046161
Bimbel Beach,"Bimbel Beach, Vasco Da Gama, Goa 403801, India",3.7,32.0,ChIJCTDr0-DHvzsR9UEtahayNOE,"natural_feature, establishment",Mormugao (Vasco),15.3731347,73.8211375,,,['beaches'],3,4,0.675,0.6800548589341694,0.37400962764295465,0.5576367664176834,0.9195891177403319,0.6063977440141322
Dream Beach,"9R8P+3MC, Bogmalo, Goa 403806, India",4.9,7.0,ChIJDSI10u7JvzsR4lzwLqAN-nk,"park, point_of_interest, establishment",Mormugao (Vasco),15.3651972,73.8366373,,,"['beaches', 'nature']",3,4,0.9750000000000001,0.9583512931034484,0.22243085222523484,0.6639831167521629,0.9195891177403319,0.7220432516467148
Utorda Beach,"8V9X+RCV, Utorda, Goa 403713, India",4.5,1015.0,ChIJFX_X4vq2vzsRD8vMc2kuQ8Q,"point_of_interest, establishment",Mormugao (Vasco),15.3196183,73.8985491,,,['beaches'],3,4,0.875,0.8749673330165626,0.7405972158292953,0.8212192861416556,0.9195891177403319,0.893028495334529
NCPOR Sunset Point,"9QWR+W9J, Unnamed Road, Alto Desterro, Mormugao, Goa 403803, India",4.8,20.0,ChIJRf-Nh2PHvzsRDtdgPz_kCfk,"park, point_of_interest, establishment",Mormugao (Vasco),15.3973406,73.7908956,,,['nature'],0,1,0.95,0.9448481116584564,0.2629894606254811,0.6721046512452663,0.9084657038498933,0.7398239123359562
Vainguinim Beach,"Vainguinim Beach, Goa 403004, India",4.4,350.0,ChIJUw_oZjTHvzsRdEnG1K85mmg,"natural_feature, establishment",Mormugao (Vasco),15.4555962,73.8134175,,,['beaches'],0,1,0.8500000000000001,0.8499766676490815,0.5062616680542785,0.7124906678111603,0.9084657038498933,0.7842791035388231
Vaddem Lake and Park,"9RXH+W63, Vaddem, Vasco Da Gama, Goa 403802, India",3.9,77.0,ChIJt9Ons5HHvzsRlLB5ydLBWxM,"park, point_of_interest, establishment",Mormugao (Vasco),15.3997582,73.8280506,,,['nature'],0,1,0.725,0.7264975685234306,0.3763376778691538,0.5864336122617199,0.9084657038498933,0.6455209148529584
MUNICIPAL PARK,"9RX7+384, Swatantra Path, Vaddem, Mormugao, Vasco Da Gama, Goa 403802, India",3.8,131.0,ChIJF2rbb7zHvzsRRK50NrNIQWs,"park, point_of_interest, establishment",Mormugao (Vasco),15.3976309,73.8133397,,,['nature'],0,1,0.7,0.7010743207941483,0.42178222372447727,0.5893574819662799,0.9084657038498933,0.6487393849527863
Children's Park,"9RXH+5RG, Vaddem, Vasco Da Gama, Goa 403802, India",3.6,86.0,ChIJXS2y5ZHHvzsRCZxv0uNfNSQ,"park, point_of_interest, establishment",Mormugao (Vasco),15.3979421,73.8295721,,,['nature'],0,1,0.65,0.6522047166072137,0.38577044227867874,0.5456310068757997,0.9084657038498933,0.6006071605824261
Zuari River Dash (Goa Kayaking),"CV37+MXF, São Jacinto Island, São Jacinto, 403711, India",4.1,223.0,ChIJx8FvGWi4vzsRu2ejATiKguk,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4041848,73.8649289,,,['adventure'],0,1,0.7749999999999999,0.7752982604679802,0.46746440710668236,0.6521647191234611,0.9084657038498933,0.7178748920952319
Mormugoa Municipal Childrens park,"Childrens Park, Swatantra Path, Vaddem, Vasco Da Gama, Goa 403802, India",4.1,7.0,ChIJBSHRarzHvzsRADEfJ2pESY8,"park, point_of_interest, establishment",Mormugao (Vasco),15.3972813,73.813813,,,['nature'],0,1,0.7749999999999999,0.7833512931034481,0.17962462771584242,0.5418606269484059,0.9084657038498933,0.5964568884131899
Anthony Da Costa Coconut Plantation,"CR2R+76M, Chicalim",5.0,1.0,ChIJ9appPgDHvzsR6QsHJruw2cw,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4007049,73.8405456,,,"['food', 'nature']",0,1,1.0,0.9209051724137931,0.05987487590528081,0.5764930538103882,0.9084657038498933,0.6345787753652423
Dolphin View Point,"FQQ8+FX7, Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.3,132.0,ChIJrYOizHLBvzsRFGafpsTaR7o,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4886642,73.767433,,,"['adventure', 'historical']",0,1,0.825,0.8251263935701322,0.4224341603023411,0.6640495002630158,0.9084657038498933,0.7309571483534367
Thunder world Goa Amusement Parks,"Road, Vegas Vaddo Rd, nr. St. Joseph School Road, Nagva, Arpora, Goa 403516, India",4.4,2146.0,ChIJs_yJ2ljrvzsRwK8iiy9B2Uc,"amusement_park, tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5613477,73.7703529,,,['nature'],0,1,0.8500000000000001,0.8499961855355509,0.662701501748479,0.7750783120207221,0.9084657038498933,0.8531728922028619
Anjuna beach,"HPMP+QRQ, Dmello Vaddo, Anjuna, Goa 403509, India",4.4,261.0,ChIJ0RksR4PpvzsR_JmuqKSOBSg,"point_of_interest, establishment",Bardez (Mapusa),15.5844512,73.7371005,,,['beaches'],0,1,0.8500000000000001,0.8499687417741513,0.4810002053116833,0.702381327189164,0.9084657038498933,0.7731511758920722
Kegdole Beach,"Kegdole Beach, Goa, India",4.1,90.0,ChIJD3_kY_7AvzsRtCKhhrfR8TU,"natural_feature, establishment",Bardez (Mapusa),15.4986227,73.796598,,,['beaches'],0,1,0.7749999999999999,0.7757341796134899,0.3896533964989485,0.6213018663676733,0.9084657038498933,0.6839023902990746
Callgunte Beach,"Callgunte Beach, Near Calangute Beach, Calangute, Goa 403516, India",4.3,640.0,ChIJTYXuY_3BvzsRq4_IXSwnlic,"natural_feature, establishment",Bardez (Mapusa),15.5446641,73.7576483,,,['beaches'],0,1,0.825,0.8250262251869386,0.5582841531472306,0.7183293963710553,0.9084657038498933,0.7907061249829477
Anjuna Beach,"Monteiro Vaddo, Anjuna, Goa 403509, India",4.6,41.0,ChIJb2Nex3jpvzsRkBsDLIIHGBE,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5761254,73.7403916,,,['beaches'],0,1,0.8999999999999999,0.8986145320197043,0.3228643365307619,0.6683144538241272,0.9084657038498933,0.7356518259213817
Chapora Beach,"Chapora Beach, Chapora, Goa, India",4.1,552.0,ChIJ01ErhWbpvzsRnEzT0GMVjh8,"natural_feature, establishment",Bardez (Mapusa),15.606325,73.7402468,,,['beaches'],0,1,0.7749999999999999,0.7751208143667767,0.5455281176114806,0.6832837356646583,0.9084657038498933,0.7521293679761827
Srikarisapusiá Beach,"ROCKPOOL, 495, W Goa, 2, Vagator Beach Rd, Vagator, Anjuna, Goa 403509, India",5.0,3.0,ChIJuVglFADpvzsRWe4ZHq21IEw,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6066796,73.7323809,,,['beaches'],0,1,1.0,0.9604525862068966,0.11974975181056162,0.6241714524483626,0.9084657038498933,0.6870611073189121
Candolim Beach Entry Gate,"573, Candolim Beach Rd, Candolim, Goa 403515, India",4.6,40.0,ChIJER7Qg7HBvzsRuBcwWRhOKv0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5181114,73.7638247,,,['beaches'],0,1,0.8999999999999999,0.8985807401177459,0.3207827614325962,0.667461548643686,0.9084657038498933,0.734712984557501
Nagesh Water World,"road, near Pascol farm, opposite Nestle factory, Ponda, Tisk, Khandepar, Goa 403406, India",3.6,1120.0,ChIJCR5nGxelvzsRHCjJA0c6jnA,"tourist_attraction, amusement_park, point_of_interest, establishment",Ponda,15.4173318,74.0589388,,,['nature'],2,3,0.65,0.6501711064628256,0.6790295646491902,0.6617144897373715,0.939998873130649,0.7039524287231786
Khadpaband Garden,"9XXX+FX9, Friends Colony, Khadpabandh, Ponda, Goa 403401, India",4.1,308.0,ChIJk4-F-5O6vzsRSEFeY7X4txw,"park, point_of_interest, establishment",Ponda,15.3986647,73.9999901,,,['nature'],3,4,0.7749999999999999,0.7752162147081799,0.6132761901487639,0.7104402048844135,0.9195891177403319,0.7725626490993593
Krishi Setu,"GWCW+3FQ, Near Govnali bridge, Marcel, Old Goa Road, Madapai, Ponda, Goa 403106, India",4.2,21.0,ChIJ-c1HcgC_vzsRCncr2Zugj00,"tourist_attraction, point_of_interest, establishment",Ponda,15.5202216,73.9462324,,,['historical'],0,1,0.8,0.8019004702194358,0.2670079147739937,0.5879434480412589,0.9084657038498933,0.6471828771847675
Savoi Plantation,"50, Savoi, Marcel Ponda Road, Ponda, Goa, 403107, India",4.2,294.0,ChIJ0bVnNrm6vzsRE1k0W-b2sOA,"point_of_interest, establishment",Ponda,15.4934357,74.0005112,,,"['food', 'nature']",2,3,0.8,0.8001417299824665,0.5499341165114047,0.7000586845940417,0.939998873130649,0.7447441742802405
Sahakari Spice Plantation backside,"C24F+Q88, Unnamed Road, Prabhu Nagar, Ponda, Goa 403401, India",4.0,172.0,ChIJr4mnZlm7vzsR7phtDlcwqVs,"zoo, point_of_interest, establishment",Ponda,15.406909,74.023315,,,"['food', 'nature']",3,4,0.75,0.7505306956348414,0.5512302308836747,0.6708105097343747,0.9195891177403319,0.7294676467928737
Sahakari Spice Plantation,"C25F+CQ3 Sahakari Spice Farm, Curti, Ponda, Goa 403401, India",5.0,1.0,ChIJ9XrYTAC7vzsRQz6Bk0B68DE,"park, point_of_interest, establishment",Ponda,15.4085238,74.0244231,,,"['food', 'nature']",3,4,1.0,0.9209051724137931,0.07414361740841162,0.5822005504116405,0.9195891177403319,0.6331094389658043
Bhagwan Mahavir Wildlife Sanctuary Range Forest Office,"96HJ+373, NH 4A, Mollem, Goa 403410, India",4.1,15.0,ChIJYfMjyQYHvzsRJR9qDOoaVSs,"park, point_of_interest, establishment",Ponda,15.3776333,74.2306659,,,['nature'],2,3,0.7749999999999999,0.779175646551724,0.26811108434198544,0.5747498216678285,0.939998873130649,0.6114367134862989
"Bhagwan Mahavir Wildlife Sanctuary, Bolkarne Gate","C5JW+X52, Surla, Goa 403406, India",5.0,1.0,ChIJpXeS16mnvzsRa2DeqYmebpw,"point_of_interest, establishment",Ponda,15.4323949,74.1953814,,,['nature'],2,3,1.0,0.9209051724137931,0.06702777108549636,0.5793542118824744,0.939998873130649,0.6163350068207484
Bhagwan Mahavir Wildlife Sanctuary Check Post,"C5MW+235, Unnamed Road, Surla, Goa 403406, India",5.0,1.0,ChIJP7q-VMynvzsRMd6RujwGemU,"point_of_interest, establishment",Ponda,15.4325051,74.1952426,,,['nature'],2,3,1.0,0.9209051724137931,0.06702777108549636,0.5793542118824744,0.939998873130649,0.6163350068207484
Peter Farm,"C346+F39, Kodar, Nirankal, Goa 403406, India",4.4,22.0,ChIJp-5U90ylvzsRzYhw8_Bzytw,"park, point_of_interest, establishment",Ponda,15.4061723,74.06023,,,['nature'],3,4,0.8500000000000001,0.8496439280359821,0.3353932469931373,0.6439436556188441,0.9195891177403319,0.7002514962347316
"Biodiversity Park, Mollem Goa","9672+H4R, NH748, Mollem, Goa 403410, India",4.2,152.0,ChIJgRxLwR4HvzsRLLg5CxlKB4M,"park, point_of_interest, establishment",Ponda,15.3639855,74.2002537,,,['nature'],2,3,0.8,0.8002732702276314,0.48644653099866736,0.6747425745360458,0.939998873130649,0.7178121100175663
GOI - Glimpses Of India,"Talewada, Betora, Ponda, Goa 403409, India",5.0,4.0,ChIJAQAAALy6vzsRtmA7M6-XUpg,"museum, point_of_interest, establishment",Ponda,15.3820842,74.015019,,,['historical'],3,4,1.0,0.9683620689655172,0.17215614831717066,0.6498797007061786,0.9195891177403319,0.7067066020780031
Raj Durga Heritage,"9XRX+JF6, Ponda - Panaji Rd, Khadpabandh, Vasco Da Gama, Ponda, Goa 403401, India",4.2,29.0,ChIJnxH9bpq6vzsRJP3xxIOYu6c,"point_of_interest, establishment",Ponda,15.3915265,73.998641,,,['historical'],3,4,0.8,0.8013936781609197,0.36381461898573103,0.6263620544908441,0.9195891177403319,0.6811325214786986
